,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,Drafted
1497,78,323.0,5.49,29.0,26.0,98.0,7.95,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1498,75,251.0,4.76,32.5,18.0,116.0,7.17,3.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,78,319.0,5.41,28.0,31.0,105.0,7.97,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1503,75,259.0,4.97,29.0,24.0,108.0,7.39,4.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1506,71,186.0,4.34,36.0,15.0,120.0,6.97,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,67,195.0,4.5,34.0,21.0,121.0,7.09,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1515,68,204.0,4.35,41.5,15.0,128.0,6.7,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1517,77,271.0,4.8,32.5,25.0,109.0,6.94,4.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,74,218.0,4.47,38.0,18.0,124.0,6.68,3.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,77,281.0,5.06,34.5,24.0,110.0,7.96,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1525,74,301.0,5.06,30.0,30.0,99.0,7.53,4.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1527,70,189.0,4.62,36.0,12.0,121.0,7.0,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,77,265.0,4.9,30.5,16.0,107.0,7.46,4.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1529,76,344.0,5.16,24.5,31.0,93.0,7.93,4.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,75,298.0,5.07,32.0,19.0,111.0,7.72,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1538,75,314.0,5.1,30.5,29.0,104.0,7.75,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1539,76,316.0,5.82,25.5,21.0,93.0,8.38,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1540,74,317.0,4.97,30.5,42.0,99.0,7.79,4.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,74,242.0,4.65,34.5,27.0,116.0,6.94,4.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,79,350.0,5.56,27.5,21.0,98.0,7.88,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,73,245.0,4.8,32.5,23.0,114.0,7.65,4.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,74,290.0,5.21,26.5,28.0,100.0,7.39,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,77,313.0,5.2,29.0,27.0,105.0,8.03,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1559,73,195.0,4.44,38.5,17.0,122.0,6.82,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,72,189.0,4.5,35.0,12.0,117.0,7.09,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,72,224.0,4.58,37.0,24.0,112.0,7.12,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1565,74,254.0,4.65,34.0,16.0,120.0,7.48,4.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,76,242.0,4.61,34.5,21.0,118.0,6.94,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1570,70,237.0,4.49,31.0,22.0,114.0,7.5,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,76,281.0,5.0,31.5,14.0,113.0,7.38,4.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1576,71,187.0,4.31,37.5,14.0,121.0,6.84,4.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,72,248.0,4.97,32.5,22.0,114.0,7.5,4.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1578,76,254.0,4.84,30.0,19.0,106.0,7.51,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1580,77,332.0,5.0,31.0,34.0,109.0,7.8,4.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1581,74,223.0,4.61,34.0,14.0,116.0,7.06,4.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,75,258.0,4.5,35.5,34.0,123.0,7.38,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1583,73,237.0,4.56,36.5,22.0,114.0,7.39,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1585,74,300.0,5.3,31.0,31.0,109.0,7.56,4.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,76,313.0,5.18,28.0,25.0,106.0,7.97,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,73,232.0,4.52,37.0,16.0,125.0,7.02,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1594,71,207.0,4.6,37.0,21.0,122.0,7.28,4.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597,67,193.0,4.73,34.0,15.0,114.0,7.01,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1602,74,248.0,4.62,35.0,24.0,119.0,6.88,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1603,79,314.0,5.36,28.5,24.0,108.0,7.53,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,69,225.0,4.6,33.5,26.0,118.0,7.68,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1605,75,256.0,4.89,33.0,25.0,109.0,7.56,4.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,72,222.0,4.7,30.5,21.0,115.0,7.25,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1613,69,175.0,4.49,39.0,13.0,123.0,6.7,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,77,310.0,5.12,32.5,18.0,105.0,7.62,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1618,74,289.0,5.12,29.5,28.0,106.0,7.53,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1621,79,325.0,5.51,34.0,26.0,100.0,7.62,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1622,69,214.0,4.4,35.0,18.0,121.0,6.81,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1624,76,279.0,4.93,32.5,23.0,107.0,7.57,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,76,319.0,5.06,29.5,29.0,105.0,7.5,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1626,74,286.0,4.87,29.5,21.0,109.0,7.7,4.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,77,261.0,4.74,31.5,16.0,113.0,7.05,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629,78,305.0,4.92,35.0,26.0,106.0,7.57,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,74,233.0,4.6,41.0,25.0,128.0,7.11,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1635,76,265.0,4.78,38.0,25.0,121.0,7.11,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1636,77,303.0,5.18,27.0,30.0,96.0,7.77,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1637,75,204.0,4.52,39.5,14.0,132.0,6.92,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,71,214.0,4.57,35.0,19.0,112.0,7.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1640,70,210.0,4.56,34.5,14.0,118.0,7.13,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1641,75,247.0,4.7,39.0,25.0,126.0,7.05,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1645,73,216.0,4.8,32.0,16.0,113.0,7.78,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1647,77,309.0,5.18,31.5,24.0,108.0,7.61,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1648,71,250.0,4.59,30.0,25.0,108.0,7.54,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,76,318.0,5.6,29.0,23.0,93.0,7.84,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1650,72,233.0,4.43,34.0,18.0,117.0,7.1,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1652,75,313.0,5.4,30.5,23.0,105.0,7.72,4.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,75,221.0,4.63,36.5,13.0,123.0,7.2,4.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1656,75,337.0,5.06,31.5,23.0,106.0,7.8,4.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,77,311.0,5.53,23.5,18.0,89.0,8.17,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1658,76,320.0,5.35,28.0,29.0,111.0,7.9,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1660,75,294.0,4.91,32.5,35.0,115.0,7.23,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1662,72,267.0,4.84,35.0,25.0,122.0,7.24,4.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,74,304.0,5.36,28.0,22.0,98.0,8.03,4.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,74,213.0,4.51,40.5,16.0,127.0,7.1,3.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1667,71,220.0,4.47,35.0,21.0,121.0,7.18,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1674,70,196.0,4.49,34.0,17.0,118.0,7.13,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,77,288.0,5.12,33.0,27.0,118.0,7.42,4.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1679,71,206.0,4.36,40.0,11.0,118.0,6.94,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,76,311.0,5.19,28.5,22.0,108.0,7.65,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1685,72,212.0,4.5,37.0,19.0,117.0,7.09,3.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,70,219.0,4.9,32.0,14.0,108.0,7.38,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1687,74,239.0,4.75,35.5,19.0,118.0,7.28,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1688,75,310.0,5.31,29.5,21.0,102.0,7.93,4.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,71,181.0,4.59,35.0,12.0,117.0,7.04,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1694,78,299.0,5.42,27.0,17.0,99.0,8.15,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1699,74,273.0,4.8,37.0,22.0,118.0,7.66,4.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,76,260.0,4.72,36.0,22.0,113.0,7.09,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,75,270.0,4.93,34.5,14.0,105.0,7.75,4.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1704,72,238.0,4.91,30.0,19.0,109.0,7.25,4.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1709,76,305.0,5.07,27.5,25.0,103.0,8.0,4.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,72,249.0,4.81,34.5,36.0,118.0,7.27,4.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1717,70,223.0,4.59,35.5,20.0,111.0,7.15,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1719,73,238.0,4.68,31.5,25.0,112.0,7.69,4.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,71,184.0,4.34,41.0,14.0,125.0,6.78,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,74,211.0,4.74,35.0,17.0,113.0,6.96,4.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,78,288.0,5.0,28.0,23.0,106.0,7.54,4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1726,77,234.0,4.66,38.0,19.0,124.0,7.09,4.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1731,72,222.0,4.6,36.0,23.0,121.0,7.17,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,76,322.0,5.38,25.0,34.0,95.0,7.87,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1734,76,302.0,5.09,32.0,30.0,105.0,7.87,4.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,72,238.0,4.67,35.0,27.0,107.0,7.48,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1740,73,215.0,4.43,33.5,17.0,115.0,7.08,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1741,71,251.0,4.84,31.0,23.0,109.0,7.24,4.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,77,284.0,4.9,28.0,21.0,103.0,7.25,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1746,71,218.0,4.76,31.5,22.0,111.0,7.17,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1748,72,236.0,4.59,35.5,35.0,124.0,7.21,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1750,77,301.0,5.21,28.5,26.0,103.0,7.62,4.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,71,209.0,4.7,37.0,23.0,118.0,7.61,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1753,73,231.0,4.71,40.5,22.0,117.0,7.19,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1755,75,321.0,5.23,27.0,21.0,100.0,8.0,4.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,70,197.0,4.45,34.0,17.0,111.0,6.87,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,74,284.0,4.74,34.0,33.0,110.0,7.38,4.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,75,266.0,4.87,32.5,29.0,108.0,7.41,4.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,71,224.0,4.6,31.0,17.0,108.0,6.95,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1762,73,229.0,4.65,34.0,25.0,116.0,7.23,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,69,192.0,4.45,42.0,12.0,124.0,6.8,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,70,192.0,4.39,39.0,15.0,115.0,7.16,4.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,76,301.0,4.96,34.5,31.0,108.0,7.53,4.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1777,74,266.0,4.75,33.0,23.0,113.0,7.5,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1778,73,198.0,4.52,36.0,23.0,125.0,6.95,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,76,267.0,4.56,37.0,19.0,118.0,7.53,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1783,78,321.0,5.45,27.5,21.0,104.0,7.71,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1791,74,254.0,4.68,33.0,27.0,113.0,7.43,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1793,75,247.0,4.87,35.5,17.0,113.0,7.34,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1794,75,344.0,5.34,29.0,26.0,98.0,7.75,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1795,79,337.0,5.52,33.0,28.0,110.0,7.78,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1796,77,271.0,4.87,36.0,20.0,118.0,7.57,4.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1798,74,243.0,4.62,34.0,19.0,121.0,7.16,4.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1802,76,257.0,4.74,38.5,27.0,121.0,7.22,4.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,78,306.0,5.3,32.0,14.0,101.0,7.74,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1808,76,307.0,5.06,31.5,21.0,95.0,7.52,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1812,77,304.0,4.92,35.5,35.0,117.0,7.37,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1817,73,307.0,5.01,35.5,28.0,112.0,7.71,4.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1818,68,185.0,4.32,45.0,6.0,136.0,6.9,4.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1819,70,235.0,4.71,35.0,27.0,117.0,7.34,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1820,80,329.0,5.43,27.0,26.0,92.0,7.97,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1821,75,262.0,4.58,34.0,16.0,120.0,7.11,4.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,75,218.0,4.71,34.5,22.0,128.0,6.93,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1824,76,318.0,5.4,27.0,26.0,96.0,8.21,4.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,68,210.0,4.46,36.0,19.0,117.0,7.22,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1829,77,276.0,5.05,34.5,19.0,115.0,7.38,4.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,76,262.0,4.84,29.5,22.0,108.0,7.62,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,70,212.0,4.66,33.5,19.0,108.0,7.02,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1834,74,314.0,5.08,27.5,27.0,100.0,8.21,4.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,78,307.0,5.15,29.5,22.0,99.0,7.5,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1845,76,310.0,5.3,29.5,22.0,101.0,8.19,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1849,79,323.0,5.31,29.5,17.0,94.0,7.95,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1852,73,243.0,4.89,34.0,21.0,115.0,7.31,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1853,72,204.0,4.35,41.5,15.0,125.0,7.09,3.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,69,208.0,4.63,34.0,24.0,114.0,7.06,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1857,71,190.0,4.49,40.0,10.0,126.0,7.17,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,75,236.0,4.69,32.5,22.0,114.0,7.29,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1861,74,265.0,4.75,37.0,25.0,120.0,6.86,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,73,247.0,4.68,35.0,21.0,116.0,7.41,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1864,75,259.0,4.59,35.5,26.0,110.0,7.27,4.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,75,325.0,5.02,32.5,32.0,107.0,7.83,4.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,72,210.0,4.67,33.5,15.0,116.0,7.22,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1871,71,195.0,4.53,40.5,15.0,124.0,7.18,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,70,209.0,4.52,32.0,16.0,109.0,7.23,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1874,74,209.0,4.56,42.0,12.0,123.0,6.94,4.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,76,314.0,5.22,36.0,22.0,109.0,8.27,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1882,72,196.0,4.44,40.5,15.0,126.0,6.48,3.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
